tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitl16-official,224_fliptta,cls,ptmap,5,789,56.19217081850534,0.5414765235836912
vitl16-official,224_fliptta,cls,ptmap,5,999,56.15658362989324,0.5417456932597566
vitl16-official,224_fliptta,cls,proto,10,42,60.71174377224199,0.5893329299965264
vitl16-official,224_fliptta,cls,proto,10,123,58.718861209964416,0.5709325673598009
vitl16-official,224_fliptta,cls,proto,10,456,59.2170818505338,0.5736422551002831
vitl16-official,224_fliptta,cls,proto,10,789,61.92170818505338,0.6103988004938833
vitl16-official,224_fliptta,cls,proto,10,999,60.99644128113879,0.5978387106297157
vitl16-official,224_fliptta,cls,knn,10,42,71.81494661921708,0.6972606871183383
vitl16-official,224_fliptta,cls,knn,10,123,71.67259786476869,0.7009798623677628
vitl16-official,224_fliptta,cls,knn,10,456,71.17437722419929,0.694624320623902
vitl16-official,224_fliptta,cls,knn,10,789,72.17081850533808,0.7075120062873883
vitl16-official,224_fliptta,cls,knn,10,999,70.96085409252669,0.692459289832118
vitl16-official,224_fliptta,cls,lp,10,42,55.30249110320285,0.5058715014023129
vitl16-official,224_fliptta,cls,lp,10,123,55.30249110320285,0.5100516580391543
vitl16-official,224_fliptta,cls,lp,10,456,54.30604982206406,0.5019417997027146
vitl16-official,224_fliptta,cls,lp,10,789,53.238434163701065,0.4883193274498101
vitl16-official,224_fliptta,cls,lp,10,999,52.811387900355875,0.47721299841299175
vitl16-official,224_fliptta,cls,labelprop,10,42,30.2491103202847,0.24586308545705887
vitl16-official,224_fliptta,cls,labelprop,10,123,28.256227758007118,0.22756046211314995
vitl16-official,224_fliptta,cls,labelprop,10,456,30.0355871886121,0.24483737576022518
vitl16-official,224_fliptta,cls,labelprop,10,789,29.537366548042705,0.24161492574796678
vitl16-official,224_fliptta,cls,labelprop,10,999,28.96797153024911,0.23004992454915127
vitl16-official,224_fliptta,cls,ptmap,10,42,60.71174377224199,0.5834281719722373
vitl16-official,224_fliptta,cls,ptmap,10,123,60.569395017793596,0.578666586710338
vitl16-official,224_fliptta,cls,ptmap,10,456,59.8576512455516,0.5735662483726122
vitl16-official,224_fliptta,cls,ptmap,10,789,61.494661921708186,0.5898623612565417
vitl16-official,224_fliptta,cls,ptmap,10,999,60.78291814946619,0.5884857989683194
vitl16-official,448,cls,proto,1,42,29.94407727503813,0.2883761352489778
vitl16-official,448,cls,proto,1,123,30.19827147941027,0.29275517387573224
vitl16-official,448,cls,proto,1,456,30.706659888154554,0.29584646136803466
vitl16-official,448,cls,proto,1,789,30.808337569903404,0.2981439650905936
vitl16-official,448,cls,proto,1,999,29.613624809354345,0.28834120425260135
vitl16-official,448,cls,knn,1,42,29.94407727503813,0.2883761352489778
vitl16-official,448,cls,knn,1,123,30.19827147941027,0.29275517387573224
vitl16-official,448,cls,knn,1,456,30.706659888154554,0.29584646136803466
vitl16-official,448,cls,knn,1,789,30.808337569903404,0.2981439650905936
vitl16-official,448,cls,knn,1,999,29.613624809354345,0.28834120425260135
vitl16-official,448,cls,lp,1,42,30.122013218098626,0.2865353723857291
vitl16-official,448,cls,lp,1,123,31.926792069140824,0.3077640658111119
vitl16-official,448,cls,lp,1,456,31.545500762582613,0.3029863559292594
vitl16-official,448,cls,lp,1,789,31.06253177427555,0.29373538586548165
vitl16-official,448,cls,lp,1,999,30.096593797661413,0.2863290277857927
vitl16-official,448,cls,labelprop,1,42,24.07219115404169,0.21124718748494403
vitl16-official,448,cls,labelprop,1,123,22.19115404168785,0.19687636075771808
vitl16-official,448,cls,labelprop,1,456,23.33502796136248,0.20668043160839872
vitl16-official,448,cls,labelprop,1,789,22.369089984748346,0.18703379176637755
vitl16-official,448,cls,labelprop,1,999,21.80986273512964,0.1906220983906063
vitl16-official,448,cls,ptmap,1,42,33.096085409252666,0.32353283015583995
vitl16-official,448,cls,ptmap,1,123,33.29944077275038,0.3264360799363505
vitl16-official,448,cls,ptmap,1,456,34.03660396542959,0.3332117095584274
vitl16-official,448,cls,ptmap,1,789,33.884087442806305,0.33038558367420506
vitl16-official,448,cls,ptmap,1,999,32.23182511438739,0.3147486774887728
vitl16-official,448,cls,proto,3,42,49.02135231316726,0.4791056405422835
vitl16-official,448,cls,proto,3,123,48.69513641755635,0.4728870773457263
vitl16-official,448,cls,proto,3,456,47.24199288256228,0.4613764729956397
vitl16-official,448,cls,proto,3,789,48.0723606168446,0.46811865555137744
vitl16-official,448,cls,proto,3,999,46.767497034400954,0.4546178813316455
