tag,res,feat,clf,k_shot,seed,acc,macro_f1
splus-tapt-nogram,224_fliptta,cls,proto,5,42,46.33451957295374,0.43962355090945543
splus-tapt-nogram,224_fliptta,cls,proto,5,123,47.47330960854092,0.4484024316251122
splus-tapt-nogram,224_fliptta,cls,proto,5,456,46.04982206405694,0.43706822791372174
splus-tapt-nogram,224_fliptta,cls,proto,5,789,47.47330960854092,0.4488759129518694
splus-tapt-nogram,224_fliptta,cls,proto,5,999,46.15658362989324,0.4351681107456886
splus-tapt-nogram,224_fliptta,cls,knn,5,42,53.131672597864764,0.5186926631797041
splus-tapt-nogram,224_fliptta,cls,knn,5,123,54.19928825622776,0.5312651251191798
splus-tapt-nogram,224_fliptta,cls,knn,5,456,52.66903914590747,0.519471409237802
splus-tapt-nogram,224_fliptta,cls,knn,5,789,53.77224199288256,0.5228513606367682
splus-tapt-nogram,224_fliptta,cls,knn,5,999,52.49110320284698,0.5085008730004591
splus-tapt-nogram,224_fliptta,cls,lp,5,42,43.87900355871886,0.40064283999343486
splus-tapt-nogram,224_fliptta,cls,lp,5,123,43.487544483985765,0.3933959021628181
splus-tapt-nogram,224_fliptta,cls,lp,5,456,43.736654804270465,0.4001782907158694
splus-tapt-nogram,224_fliptta,cls,lp,5,789,44.056939501779354,0.3998411550202456
splus-tapt-nogram,224_fliptta,cls,lp,5,999,42.84697508896797,0.3924998866896277
splus-tapt-nogram,224_fliptta,cls,labelprop,5,42,20.71174377224199,0.14447431845451308
splus-tapt-nogram,224_fliptta,cls,labelprop,5,123,22.064056939501782,0.15531390119619373
splus-tapt-nogram,224_fliptta,cls,labelprop,5,456,20.78291814946619,0.14534023340391977
splus-tapt-nogram,224_fliptta,cls,labelprop,5,789,21.743772241992882,0.15492654236055745
splus-tapt-nogram,224_fliptta,cls,labelprop,5,999,22.206405693950177,0.16010576098159787
splus-tapt-nogram,224_fliptta,cls,ptmap,5,42,48.96797153024911,0.48627043408700266
splus-tapt-nogram,224_fliptta,cls,ptmap,5,123,49.07473309608541,0.4841013333269516
splus-tapt-nogram,224_fliptta,cls,ptmap,5,456,47.75800711743772,0.47256002074130177
splus-tapt-nogram,224_fliptta,cls,ptmap,5,789,49.039145907473305,0.4849763684933518
splus-tapt-nogram,224_fliptta,cls,ptmap,5,999,49.145907473309606,0.48546674168179577
splus-tapt-nogram,224_fliptta,cls,proto,10,42,53.66548042704626,0.5037772840746447
splus-tapt-nogram,224_fliptta,cls,proto,10,123,51.95729537366548,0.48429795029207784
splus-tapt-nogram,224_fliptta,cls,proto,10,456,52.811387900355875,0.49975163038773773
splus-tapt-nogram,224_fliptta,cls,proto,10,789,52.38434163701068,0.49195226215708127
splus-tapt-nogram,224_fliptta,cls,proto,10,999,51.245551601423486,0.48509754277688344
splus-tapt-nogram,224_fliptta,cls,knn,10,42,67.90035587188612,0.6600026145556813
splus-tapt-nogram,224_fliptta,cls,knn,10,123,66.04982206405694,0.6419901517085942
splus-tapt-nogram,224_fliptta,cls,knn,10,456,67.54448398576513,0.65877135331814
splus-tapt-nogram,224_fliptta,cls,knn,10,789,67.82918149466191,0.6595827398475503
splus-tapt-nogram,224_fliptta,cls,knn,10,999,66.76156583629893,0.6527727430386002
splus-tapt-nogram,224_fliptta,cls,lp,10,42,51.74377224199288,0.4645215853635033
splus-tapt-nogram,224_fliptta,cls,lp,10,123,49.8220640569395,0.4474233576874521
splus-tapt-nogram,224_fliptta,cls,lp,10,456,52.241992882562286,0.47938025155916814
splus-tapt-nogram,224_fliptta,cls,lp,10,789,51.245551601423486,0.46156398553051275
splus-tapt-nogram,224_fliptta,cls,lp,10,999,50.7473309608541,0.45677330721996506
splus-tapt-nogram,224_fliptta,cls,labelprop,10,42,22.348754448398576,0.15279464339604384
splus-tapt-nogram,224_fliptta,cls,labelprop,10,123,23.274021352313166,0.16033616779951443
splus-tapt-nogram,224_fliptta,cls,labelprop,10,456,23.416370106761565,0.16902455607403702
splus-tapt-nogram,224_fliptta,cls,labelprop,10,789,22.491103202846972,0.15811892943776862
splus-tapt-nogram,224_fliptta,cls,labelprop,10,999,22.77580071174377,0.15659348764684908
splus-tapt-nogram,224_fliptta,cls,ptmap,10,42,56.654804270462634,0.5577048495197962
splus-tapt-nogram,224_fliptta,cls,ptmap,10,123,55.943060498220646,0.550892958366268
splus-tapt-nogram,224_fliptta,cls,ptmap,10,456,55.80071174377225,0.5519629243828531
splus-tapt-nogram,224_fliptta,cls,ptmap,10,789,56.72597864768684,0.5623261080556454
splus-tapt-nogram,224_fliptta,cls,ptmap,10,999,54.59074733096085,0.5435595444492242
splus-tapt-nogram,448,cls,proto,1,42,24.961870869344178,0.24451733869727568
splus-tapt-nogram,448,cls,proto,1,123,24.14844941535333,0.2320430596371155
splus-tapt-nogram,448,cls,proto,1,456,24.046771733604473,0.23149242851964433
splus-tapt-nogram,448,cls,proto,1,789,23.792577529232332,0.23386892513559385
splus-tapt-nogram,448,cls,proto,1,999,24.199288256227756,0.23414704073346498
splus-tapt-nogram,448,cls,knn,1,42,24.961870869344178,0.24451733869727568
splus-tapt-nogram,448,cls,knn,1,123,24.14844941535333,0.2320430596371155
splus-tapt-nogram,448,cls,knn,1,456,24.046771733604473,0.23149242851964433
splus-tapt-nogram,448,cls,knn,1,789,23.792577529232332,0.23386892513559385
splus-tapt-nogram,448,cls,knn,1,999,24.199288256227756,0.23414704073346498
splus-tapt-nogram,448,cls,lp,1,42,25.139806812404675,0.2436572316059129
splus-tapt-nogram,448,cls,lp,1,123,24.60599898322318,0.2360523549940823
splus-tapt-nogram,448,cls,lp,1,456,24.250127097102187,0.23102642281103455
splus-tapt-nogram,448,cls,lp,1,789,24.046771733604473,0.23540478166997114
splus-tapt-nogram,448,cls,lp,1,999,24.224707676664973,0.23449655846408377
splus-tapt-nogram,448,cls,labelprop,1,42,18.429079816980174,0.15835998522436653
splus-tapt-nogram,448,cls,labelprop,1,123,18.22572445348246,0.14902743585494255
splus-tapt-nogram,448,cls,labelprop,1,456,17.641077783426535,0.1465260447600673
splus-tapt-nogram,448,cls,labelprop,1,789,19.318759532282666,0.1661879764879643
splus-tapt-nogram,448,cls,labelprop,1,999,17.259786476868328,0.14100014437598996
splus-tapt-nogram,448,cls,ptmap,1,42,24.885612608032538,0.24730072205694661
splus-tapt-nogram,448,cls,ptmap,1,123,24.91103202846975,0.2467778416191584
splus-tapt-nogram,448,cls,ptmap,1,456,23.81799694966955,0.23621941724015558
splus-tapt-nogram,448,cls,ptmap,1,789,24.478901881037114,0.2447085513033991
splus-tapt-nogram,448,cls,ptmap,1,999,24.682257244534824,0.24496094230958962
splus-tapt-nogram,448,cls,proto,3,42,37.39620403321471,0.3565845371139323
splus-tapt-nogram,448,cls,proto,3,123,37.544483985765126,0.35450223634513034
splus-tapt-nogram,448,cls,proto,3,456,37.7520759193357,0.3596134628077521
splus-tapt-nogram,448,cls,proto,3,789,38.8196915776987,0.37032721408555985
splus-tapt-nogram,448,cls,proto,3,999,38.16725978647687,0.3605390336655673
splus-tapt-nogram,448,cls,knn,3,42,41.66666666666667,0.40580719699593343
splus-tapt-nogram,448,cls,knn,3,123,41.014234875444835,0.4020731905399838
splus-tapt-nogram,448,cls,knn,3,456,39.264531435349944,0.3814144204327861
splus-tapt-nogram,448,cls,knn,3,789,41.48873072360617,0.4062549826668616
splus-tapt-nogram,448,cls,knn,3,999,39.91696322657177,0.38622853942549884
splus-tapt-nogram,448,cls,lp,3,42,34.519572953736656,0.3179239761243223
splus-tapt-nogram,448,cls,lp,3,123,34.34163701067616,0.31878912270162896
splus-tapt-nogram,448,cls,lp,3,456,34.934756820877816,0.32138234969238794
splus-tapt-nogram,448,cls,lp,3,789,34.905100830367736,0.32112805852827303
splus-tapt-nogram,448,cls,lp,3,999,33.392645314353494,0.30955333468133234
splus-tapt-nogram,448,cls,labelprop,3,42,20.581257413997626,0.16374417957992027
splus-tapt-nogram,448,cls,labelprop,3,123,17.76393831553974,0.13175998580803197
splus-tapt-nogram,448,cls,labelprop,3,456,19.72123368920522,0.14996118490018928
splus-tapt-nogram,448,cls,labelprop,3,789,20.284697508896798,0.15713224674826048
splus-tapt-nogram,448,cls,labelprop,3,999,20.462633451957295,0.15670696752330443
splus-tapt-nogram,448,cls,ptmap,3,42,39.412811387900355,0.38918094971793477
splus-tapt-nogram,448,cls,ptmap,3,123,39.73902728351127,0.3904945410056314
splus-tapt-nogram,448,cls,ptmap,3,456,38.70106761565836,0.3812084701092092
splus-tapt-nogram,448,cls,ptmap,3,789,41.014234875444835,0.40581879728585973
splus-tapt-nogram,448,cls,ptmap,3,999,39.47212336892052,0.3895646443741302
splus-tapt-nogram,448,cls,proto,5,42,42.88256227758007,0.4056888425238381
splus-tapt-nogram,448,cls,proto,5,123,44.555160142348754,0.42368365466428487
splus-tapt-nogram,448,cls,proto,5,456,42.562277580071175,0.4083394103123446
splus-tapt-nogram,448,cls,proto,5,789,44.270462633451956,0.4215634977424379
splus-tapt-nogram,448,cls,proto,5,999,42.313167259786475,0.39898092108742156
splus-tapt-nogram,448,cls,knn,5,42,50.569395017793596,0.49411529318005903
splus-tapt-nogram,448,cls,knn,5,123,51.17437722419928,0.5000245760016098
splus-tapt-nogram,448,cls,knn,5,456,49.964412811387895,0.48869290895124096
splus-tapt-nogram,448,cls,knn,5,789,51.281138790035584,0.49716091552772185
splus-tapt-nogram,448,cls,knn,5,999,50.6405693950178,0.4902754641551625
splus-tapt-nogram,448,cls,lp,5,42,39.430604982206404,0.3535588525300332
splus-tapt-nogram,448,cls,lp,5,123,39.9644128113879,0.3608265080810513
splus-tapt-nogram,448,cls,lp,5,456,40.213523131672595,0.3643320752737624
splus-tapt-nogram,448,cls,lp,5,789,41.17437722419929,0.368748110469545
splus-tapt-nogram,448,cls,lp,5,999,39.537366548042705,0.3561672103842227
splus-tapt-nogram,448,cls,labelprop,5,42,21.245551601423486,0.1594470195698461
splus-tapt-nogram,448,cls,labelprop,5,123,20.391459074733095,0.15203291705841274
splus-tapt-nogram,448,cls,labelprop,5,456,19.8576512455516,0.1458440002787932
splus-tapt-nogram,448,cls,labelprop,5,789,20.320284697508896,0.1543204044601616
splus-tapt-nogram,448,cls,labelprop,5,999,21.459074733096084,0.15983417993345933
splus-tapt-nogram,448,cls,ptmap,5,42,45.51601423487545,0.44864433998800907
splus-tapt-nogram,448,cls,ptmap,5,123,46.654804270462634,0.4620828173887758
splus-tapt-nogram,448,cls,ptmap,5,456,44.48398576512456,0.4408048069690455
splus-tapt-nogram,448,cls,ptmap,5,789,47.544483985765126,0.4676645022357267
splus-tapt-nogram,448,cls,ptmap,5,999,45.51601423487545,0.4499213732519174
splus-tapt-nogram,448,cls,proto,10,42,49.18149466192171,0.4611114236503987
splus-tapt-nogram,448,cls,proto,10,123,49.679715302491104,0.46732253199756474
splus-tapt-nogram,448,cls,proto,10,456,49.18149466192171,0.46704112837646705
splus-tapt-nogram,448,cls,proto,10,789,50.320284697508896,0.47716929698822097
splus-tapt-nogram,448,cls,proto,10,999,46.54804270462633,0.43892863129584037
splus-tapt-nogram,448,cls,knn,10,42,65.33807829181495,0.6325613539346008
splus-tapt-nogram,448,cls,knn,10,123,65.33807829181495,0.6342030199001101
splus-tapt-nogram,448,cls,knn,10,456,66.83274021352314,0.6512911876369452
splus-tapt-nogram,448,cls,knn,10,789,64.91103202846975,0.6353659784264767
splus-tapt-nogram,448,cls,knn,10,999,66.04982206405694,0.6438005944233701
splus-tapt-nogram,448,cls,lp,10,42,48.754448398576514,0.434437258134139
splus-tapt-nogram,448,cls,lp,10,123,48.68327402135231,0.4388189641529539
splus-tapt-nogram,448,cls,lp,10,456,48.113879003558715,0.43336250561000733
splus-tapt-nogram,448,cls,lp,10,789,49.46619217081851,0.4460525966326789
splus-tapt-nogram,448,cls,lp,10,999,47.046263345195726,0.420620890618014
splus-tapt-nogram,448,cls,labelprop,10,42,22.277580071174377,0.16165100531436824
splus-tapt-nogram,448,cls,labelprop,10,123,21.70818505338078,0.1551389424056807
splus-tapt-nogram,448,cls,labelprop,10,456,21.352313167259787,0.15050323357911663
splus-tapt-nogram,448,cls,labelprop,10,789,21.779359430604984,0.15953318870452457
splus-tapt-nogram,448,cls,labelprop,10,999,22.704626334519574,0.16768053702146885
splus-tapt-nogram,448,cls,ptmap,10,42,52.028469750889684,0.5133054766506723
splus-tapt-nogram,448,cls,ptmap,10,123,52.811387900355875,0.512149416419879
splus-tapt-nogram,448,cls,ptmap,10,456,51.387900355871885,0.5064384409580139
splus-tapt-nogram,448,cls,ptmap,10,789,53.52313167259787,0.5261517150307184
splus-tapt-nogram,448,cls,ptmap,10,999,50.462633451957295,0.4958245845518192
splus-tapt-nogram,448_fliptta,cls,proto,1,42,26.309100152516525,0.2549469486398559
splus-tapt-nogram,448_fliptta,cls,proto,1,123,26.43619725470259,0.25436695145389865
splus-tapt-nogram,448_fliptta,cls,proto,1,456,26.48703609557702,0.2545408496773094
splus-tapt-nogram,448_fliptta,cls,proto,1,789,26.79206914082359,0.2640645433799515
splus-tapt-nogram,448_fliptta,cls,proto,1,999,26.766649720386376,0.25987064689073586
splus-tapt-nogram,448_fliptta,cls,knn,1,42,26.309100152516525,0.2549469486398559
splus-tapt-nogram,448_fliptta,cls,knn,1,123,26.43619725470259,0.25436695145389865
splus-tapt-nogram,448_fliptta,cls,knn,1,456,26.48703609557702,0.2545408496773094
splus-tapt-nogram,448_fliptta,cls,knn,1,789,26.79206914082359,0.2640645433799515
splus-tapt-nogram,448_fliptta,cls,knn,1,999,26.766649720386376,0.25987064689073586
splus-tapt-nogram,448_fliptta,cls,lp,1,42,26.156583629893237,0.25339346338583285
splus-tapt-nogram,448_fliptta,cls,lp,1,123,26.156583629893237,0.25196163478029543
splus-tapt-nogram,448_fliptta,cls,lp,1,456,26.817488561260806,0.25640625683887724
splus-tapt-nogram,448_fliptta,cls,lp,1,789,27.783426537874938,0.2709965730788943
splus-tapt-nogram,448_fliptta,cls,lp,1,999,26.53787493645145,0.25679854062143453
splus-tapt-nogram,448_fliptta,cls,labelprop,1,42,19.72547025927809,0.1630217370694358
splus-tapt-nogram,448_fliptta,cls,labelprop,1,123,19.59837315709202,0.16485903062394752
splus-tapt-nogram,448_fliptta,cls,labelprop,1,456,17.564819522114895,0.1405565202851251
splus-tapt-nogram,448_fliptta,cls,labelprop,1,789,19.852567361464157,0.17267573045391651
splus-tapt-nogram,448_fliptta,cls,labelprop,1,999,18.55617691916624,0.14578387117980499
splus-tapt-nogram,448_fliptta,cls,ptmap,1,42,27.24961870869344,0.26895999559923006
splus-tapt-nogram,448_fliptta,cls,ptmap,1,123,26.43619725470259,0.2638005344588041
splus-tapt-nogram,448_fliptta,cls,ptmap,1,456,26.817488561260806,0.26590966066327576
splus-tapt-nogram,448_fliptta,cls,ptmap,1,789,27.83426537874936,0.2781779922627461
splus-tapt-nogram,448_fliptta,cls,ptmap,1,999,27.24961870869344,0.27077278390390624
splus-tapt-nogram,448_fliptta,cls,proto,3,42,38.40450771055753,0.3670228470078243
splus-tapt-nogram,448_fliptta,cls,proto,3,123,39.294187425860024,0.3782894681975509
splus-tapt-nogram,448_fliptta,cls,proto,3,456,38.16725978647687,0.3633281611799836
splus-tapt-nogram,448_fliptta,cls,proto,3,789,41.34045077105576,0.396164847991072
splus-tapt-nogram,448_fliptta,cls,proto,3,999,39.14590747330961,0.37221569015568434
splus-tapt-nogram,448_fliptta,cls,knn,3,42,43.92052194543298,0.430575050553108
splus-tapt-nogram,448_fliptta,cls,knn,3,123,43.68327402135231,0.42726938446930285
splus-tapt-nogram,448_fliptta,cls,knn,3,456,42.437722419928825,0.41593259735800353
splus-tapt-nogram,448_fliptta,cls,knn,3,789,44.30604982206406,0.4342247050964299
splus-tapt-nogram,448_fliptta,cls,knn,3,999,43.03084223013048,0.4175273200286277
splus-tapt-nogram,448_fliptta,cls,lp,3,42,35.67615658362989,0.33064173417066933
splus-tapt-nogram,448_fliptta,cls,lp,3,123,34.16370106761566,0.31197085269265457
splus-tapt-nogram,448_fliptta,cls,lp,3,456,34.667852906287074,0.3165390698539265
splus-tapt-nogram,448_fliptta,cls,lp,3,789,35.43890865954923,0.3240059021202631
splus-tapt-nogram,448_fliptta,cls,lp,3,999,34.87544483985765,0.3221629997043701
splus-tapt-nogram,448_fliptta,cls,labelprop,3,42,21.26334519572954,0.16585520685123922
splus-tapt-nogram,448_fliptta,cls,labelprop,3,123,20.01779359430605,0.1502426208460163
splus-tapt-nogram,448_fliptta,cls,labelprop,3,456,21.055753262158955,0.16213565054837595
splus-tapt-nogram,448_fliptta,cls,labelprop,3,789,20.99644128113879,0.15676290776921736
splus-tapt-nogram,448_fliptta,cls,labelprop,3,999,20.729537366548044,0.15448146765977824
splus-tapt-nogram,448_fliptta,cls,ptmap,3,42,41.57769869513642,0.41357425139037796
splus-tapt-nogram,448_fliptta,cls,ptmap,3,123,40.62870699881376,0.39986729246602154
splus-tapt-nogram,448_fliptta,cls,ptmap,3,456,39.94661921708185,0.39603192043737323
splus-tapt-nogram,448_fliptta,cls,ptmap,3,789,42.20047449584816,0.4182841002904553
splus-tapt-nogram,448_fliptta,cls,ptmap,3,999,41.45907473309609,0.4081880144377598
splus-tapt-nogram,448_fliptta,cls,proto,5,42,43.52313167259786,0.4140766705474758
splus-tapt-nogram,448_fliptta,cls,proto,5,123,43.843416370106766,0.4163299999501738
splus-tapt-nogram,448_fliptta,cls,proto,5,456,42.95373665480427,0.40882879056826743
splus-tapt-nogram,448_fliptta,cls,proto,5,789,43.87900355871886,0.41702256651636327
splus-tapt-nogram,448_fliptta,cls,proto,5,999,43.30960854092527,0.41113398431098586
splus-tapt-nogram,448_fliptta,cls,knn,5,42,53.27402135231317,0.519735738853311
splus-tapt-nogram,448_fliptta,cls,knn,5,123,54.59074733096085,0.5348554185117983
splus-tapt-nogram,448_fliptta,cls,knn,5,456,52.49110320284698,0.5155339214670884
splus-tapt-nogram,448_fliptta,cls,knn,5,789,54.021352313167256,0.5259512776554346
splus-tapt-nogram,448_fliptta,cls,knn,5,999,53.131672597864764,0.5175936405763731
splus-tapt-nogram,448_fliptta,cls,lp,5,42,39.893238434163706,0.35860973596739126
splus-tapt-nogram,448_fliptta,cls,lp,5,123,40.213523131672595,0.363372981486514
splus-tapt-nogram,448_fliptta,cls,lp,5,456,40.604982206405694,0.3661961310727013
splus-tapt-nogram,448_fliptta,cls,lp,5,789,40.96085409252669,0.3658383114619556
splus-tapt-nogram,448_fliptta,cls,lp,5,999,38.612099644128115,0.34880893694977183
splus-tapt-nogram,448_fliptta,cls,labelprop,5,42,21.779359430604984,0.16324902866739846
splus-tapt-nogram,448_fliptta,cls,labelprop,5,123,21.743772241992882,0.1687939076500093
splus-tapt-nogram,448_fliptta,cls,labelprop,5,456,20.71174377224199,0.15026468252694813
splus-tapt-nogram,448_fliptta,cls,labelprop,5,789,21.459074733096084,0.15817564767918282
splus-tapt-nogram,448_fliptta,cls,labelprop,5,999,22.24199288256228,0.15912170341308832
splus-tapt-nogram,448_fliptta,cls,ptmap,5,42,46.54804270462633,0.4608924684297478
splus-tapt-nogram,448_fliptta,cls,ptmap,5,123,46.72597864768683,0.4611825036456488
splus-tapt-nogram,448_fliptta,cls,ptmap,5,456,45.51601423487545,0.44867190045386307
splus-tapt-nogram,448_fliptta,cls,ptmap,5,789,48.29181494661922,0.4768043143267917
splus-tapt-nogram,448_fliptta,cls,ptmap,5,999,46.44128113879004,0.45677402664517935
splus-tapt-nogram,448_fliptta,cls,proto,10,42,48.68327402135231,0.4578284764483436
splus-tapt-nogram,448_fliptta,cls,proto,10,123,48.54092526690392,0.4553357610640218
splus-tapt-nogram,448_fliptta,cls,proto,10,456,49.395017793594306,0.46875116673299855
splus-tapt-nogram,448_fliptta,cls,proto,10,789,48.54092526690392,0.4611023836245017
splus-tapt-nogram,448_fliptta,cls,proto,10,999,47.046263345195726,0.4401911789788793
splus-tapt-nogram,448_fliptta,cls,knn,10,42,69.03914590747331,0.6683849905589491
splus-tapt-nogram,448_fliptta,cls,knn,10,123,67.61565836298932,0.6593011180199793
splus-tapt-nogram,448_fliptta,cls,knn,10,456,68.3985765124555,0.6665432577563623
splus-tapt-nogram,448_fliptta,cls,knn,10,789,68.75444839857651,0.6759629544274719
splus-tapt-nogram,448_fliptta,cls,knn,10,999,68.11387900355872,0.6651556529670409
splus-tapt-nogram,448_fliptta,cls,lp,10,42,48.89679715302491,0.4419522807767467
splus-tapt-nogram,448_fliptta,cls,lp,10,123,49.039145907473305,0.4427541358599623
splus-tapt-nogram,448_fliptta,cls,lp,10,456,49.75088967971531,0.44622799990378187
splus-tapt-nogram,448_fliptta,cls,lp,10,789,49.6085409252669,0.45046651780341623
splus-tapt-nogram,448_fliptta,cls,lp,10,999,46.120996441281136,0.40829209510937464
splus-tapt-nogram,448_fliptta,cls,labelprop,10,42,23.060498220640568,0.16992243890715622
